"200","Karimganj Civil Hospital Blood Bank","24.867595","92.361806","Karimganj","9401884355"
"201","R.N.B. Civil Hospital Blood Bank","26.452881","89.976397","Habrubil; Gossaigaon; Kokrajhar","9435026547"
"202","North Lakhimpur Civil Hospital Blood Bank","27.242685","94.106483","North Lakhimpur","9435534330"
"203","Morigaon Civil Hospital Blood Bank","26.251646","92.354523","KK Handique Path; Ward Number 7; Rajagaon; ","08011352918, 099574 59887"
"204","Haji Abdul Majid Memorial Hospital and Research Centre Blood Bank","26.015994","92.868186","Hojai; Nagaon","9435032531"
"205","Divisional Railway Headquarters Hospital Blood Bank","0","0","Lumding  ","9957553526"
"206","B.P. Civil Hospital Blood Bank","26.344942","92.689464","Civil Road; Nagaon","9435061021"
"207","North East Blood Bank and Research Centre","26.344263","92.680991","N.H. 37; Haibargaon; ","9435061932"
"208","S. M. K. Civil Hospital Blood Bank ","26.448222","91.435618","Maszid Road ","9435028232"
"209","Nalbari Maternity Hospital Blood Bank","26.440614","91.43584","Alternative Road","9435194910"
"210","O.N.G.C. Limited Hospital Blood Bank","26.981201","94.651794","Sivasagar ","9435717271"
"211","Pragati Hospital and Research Centre Blood Bank","26.997865","94.61976","A.T. Road; Sivsagar","9854041744"
"212","Sivasagar Civil Hospital Blood Bank","26.955222","94.611106","Joysagar","9435057007"
"213","Catholic Hospital Blood Bank","26.815339","93.320185","Borgang","9957806732"
"214","Kanaklata Civil Hospital Blood Bank","26.628524","92.796499","Main Road; Tezpur","9435080847"
"215","155 Base Hospital Blood Bank","26.655397","92.787317","Tezpur  ","9435710555"
"216","Tezpur Medical College Hospital Blood Bank ","26.680968","92.653349","Bihaguri","8486893474"
"217","Indian Oil Corp Ltd (AOD) Hospital blood bank","27.39287","95.62943","IOCL; Assam Division; Digboi","9435506677"
"218","Central Hospital  Coal India Limited","27.289292","95.674768","Coal India Limited; Margerita","9435138053"
"219","Tinsukia Civil Hospital Blood Bank","27.498632","95.358861","Bordoloi Nagar; Tinsukia","8876262939"
"220","Tinsukia Blood Bank","27.490438","95.363017","S.R. Lohia Road; Chiravapathy; IMA House; Tinsukia","9435269959"
"221","Sadar Hospital Aurangabad Blood Bank","0","0","Old  G.T. Road",""
"222","Meera Nursing Home Blood Bank and Research Centre","0","0","Pokharia Rd; Chitragupta Nagar; Begusarai;","9835642642"
"223","Rastra Kavi Dinkar Blood Bank","25.4138","86.13596","Sadar Hospital; Begusarai  ","9431208750"
"224","Deshratna Rajendra Prasad Memorial Rotary Blood Bank","0","0","Kali Asthan;  P. O. Pokhanlya  ","09431211796, 09835239088"
"225","Jawaharlal Nehru Medical College Hospital (JNMCH) Blood Bank","25.264217","87.002126","Mayaganj; Tilkamanjhi; ","9934456029"
"226","Sadar Hospital Ara (Bhojpur) Blood bank","25.559755","84.667554","Sapna Cinema Road; Nawada;","7870307773"
"227","Sadar Hospital Ara Blood Bank","25.558506","84.670631","Sadar Hospital Ara Blood Bank; Shivganj ","09507840742, 09334466166"
"228","Maa Vindhyawasini Blood Bank ","25.539954","87.56747","Pakari Chauk; Near Malti Hospital","09835642642, 09430929650"
"229","Indian Red Cross Blood Bank (IRCS) Blood Bank","25.559303","84.661958","South Ramna Road; Bhojpur","9386399967"
"230","Sadar Hospital Buxar Blood Bank","25.56471","83.977748","Old Campus of Sadar Hospital; Civil Line","09431235353, 09431083400"
"231","Darbhanga Medical College and Hospital (DMCH) Regional Blood Bank","26.133426","85.898943","Darbhanga Surgery Building; Ground Floor; DMCH Campus; DMCH Road",""
"232","Indian Red Cross Society Blood Bank, Motihari","26.647477","84.910299","Red Cross Society Sadar Hospital road; Motihari; Red Cross Bhawan; Hospital Road","9430276423"
"233","Duncan Hospital Blood Bank","0","0","Near Nepal Custom Gate; East Champaran District; Raxaul",""
"234","Anugrah Narayan Memorial Magadh Medical College Hospital (ANMMCH) Blood Bank","24.771176","84.960302","Sher Ghati Road","9570557188"
"235","Bhagwan Mahabir Blood Bank","0","0","Pilgrim Hospital Campus; G. B. Road; Chowk  ","9931624863"
"236"," Sadar Hospital, Gopalganj Blood Bank","26.460762","84.441119","Ward No. 15; Gopalganj","09431283852, 9431218340, 9431057935, 9430421353"
"237","Sadar Hospital Jamui Blood Bank","25.20523","85.514552","185; Khan Hospital Road ","09431234087 , 09470003349, 09431251684, 0980196853"
"238","Amar Saheed Jagdeo Prasad, Sadar Hospital Jehanabad Blood Bank ","40.267194","86.134902","P G Road; Arwal More","9835407198"
"239","Sadar Hospital Kaimur (Bhabua) Blood Bank ","25.039579","83.607736","Kachahari Road; Kaimur","8877667831"
"240","Katihar Medical College Blood Bank","0","0","Karim Bagh; Post Box No. 23","09431498105, 07739615664"
"241","Sadar Hospital, Katihar Blood bank","25.539923","87.567583","Blood Bank; Sadar Hospital  ","9431634656"
"242","Sadar Hospital Khagaria Blood Bank ","25.50788","86.474581","Ward Number 14; Khagaria","9431689373"
"243","Mata Gujri Memorial Medical College & Lions Kenra Hospital Blood Bank ","0","0","Purabbali; Dinajpur Road","082985 00055, 09430911111"
"244","Mata Gujri Memorial (MGM) Blood Bank","0","0","Medical College and Lions Seva Kendra Hospital Blood Bank","9430911111"
"245","Sadar Hospital Kishanganj Blood Bank ","26.101776","87.948834","Hospital Road","09470003401, 08544331639"
"246","Sadar Hospital Lakhisarai Blood Bank ","0","0","Jamui - Lakhisarai Road; Jamui","09431418374, 09304065264"
"247","Sadar Hospital Madhepura Blood Bank ","25.922909","86.792226","Near pani tanki chowk; Ward No:10","9430039619"
"248","Sadar Hospital Madhubani Blood Bank","0","0","National Highway-104; Post Office Road","09431451650, 09470003434"
"249","Sadar Hospital Muzaffarpur Blood Bank","0","0","Sutapatti; Pokhraira; Near Muzaffarpur Railway Station",""
"250","Sinha Blood Bank Muzaffarpur","0","0","Ward no. 5; Imlichatti Sinha Blood Bank (A unit of Dr. A.K. Sinha Nursing Home) ","9693250208"
"251","Sri Krishna Medical College Hospital (SKMCH) Blood Bank ","26.167644","85.392082","National Highway 77; Uma Nagar; Rasulpur Saidpur Bazid ","099342 03205, 09431238638, 09934026607"
"252","Krishna Devi Devi Prasad Kejriwal Maternity Hospital Blood bank","0","0","Juran   Chapra; Road No.2; ","09798454101, 09334905659"
"253","Sadar Hospital Muzaffarpur Blood Bank","26.122253","85.382562","Sadar Hospital Blood Bank Muzaffarpur; Near Muzaffarpur Railway Station; Hospital Road;  ","9431013092"
"254","Nalanda Blood Bank (A Unit of Janata Karah Kalyan Samaj)","0","0","Nalanda Blood Bank (A Unit of Janata Karah Kalyan Samaj); Azizghat Main Rd; Baradari; Bihar Sharif;  ","096933 67443, 09835494030"
"255","Red Cross Blood Bank, Sadar Hospital, Bihar Sharif","25.20523","85.514552","Indian Red Cross Society; opposite Sadar Hospital; near IMA hall","9709456019"
"256","Sadar Hospital Nawada Blood Bank ","0","0","Sadar Hospital; Roh  ",""
"257"," Hitech Emergency Hospital Blood Bank ","0","0","(A keshaw Hospital Private Limited) Saguna More; Khagaul Road; Saguna More; Danapur Cantonment; ","08102262107,09708036409, 09708036576"
"258","Bharat Blood Bank","0","0","Churi Market; Near jahaji kothi; churi market Kadamkuan; ","093341 51682"
"259","Kurji Holy Family Hospital Blood Bank","0","0","Danapur Road; Sadaquat Ashram P.O; Kurji","9430254273"
"260","National Blood Bank & Resarch Center","0","0","NC/ 2B Main Road; Kankarbagh; Near Sri Ram Hospital","09931764857, 09939679116"
"261","Nalanda Medical College and Hospital Blood Bank","25.594095","85.137565","Agamkuan; Near Shitla Mandir",""
"262","Military Hospital Blood Bank","0","0","Danapur Cantt ","N/A"
"263","Lions Mahavir Cancer Sansthan Blood Bank","0","0","Mahavir Cancer Sansthan; Phulwarisharif ","07091490890, 09431422042"
"264","Tripolia Social Service Hospital and Blood Bank","0","0","Gulzarbarg","N/A"
"265","Shashi Blood Bank","0","0","Shashi Blood Bank; Ashok Rajpath; Patna","9334198720"
"266","Patliputra Blood Bank","0","0","Opp. ENT Outdoor; Patna Medical College Hospital; Ashok Rajpath Road; Bankipur ","9334128177"
"267","Bihar State Patna Medical College and Hospital (PMCH) Blood Bank","25.619794","85.158851","Ashok Raj Path; Bankipore  ",""
"268","Indian Red Cross Society (IRCS) Patna Blood Bank","25.619909","85.145263","Indian Red Cross Bhawan; North Gandhi Maidan",""
"269","Jaiprabha Hospital Model Blood Bank (MBB)","25.60017","85.152281","State of art Model Blood Bank; Jai Prabha Hospital Campus; P.C.Colony; Kankarbagh; Near Ganga Devi Mahila Maha Vidyalaya","9431619736"
"270","Palm View Hospital Blood Bank","0","0","Ambedkar Path; Nandanpur; Near Jagdeo Path More; Khajpura;  ","8968639027"
"271","Lions Jeewan Blood Bank ","0","0","C/o. Jeevak Heart Hospital & Research Institute Private Limited; D-6 Doctor&#39;s Colony; Kankarbagh;  ",""
"272","Paras HMRI Hospital Blood Bank","0","0","NH 30; Bailey Road; Raja Bazar",""
"273","Indira Gandhi Institute of Medical Sciences (IGIMS) Blood Bank ","25.611687","85.089567","Baily Road; Sheikpura; Raja Bazar; Near Sanjay Gandhi Botanical Garden","08544413216, 09471665716"
"274","Life Line Blood Bank","0","0","Govind Mitra Road  ","9234990509"
"275"," Vaatsalya Blood Bank","0","0","Mahavir Vaatsalya Aspatal; East of Sadaquat Ashram; L. C. T. Ghat","9304028101"
"276","Paras Hmri Hospital Blood Bank","0","0","Baily Road; Raja bazaar","N/A"
"277","Ruban Memorial Hospital Blood Bank","0","0","19 Patliputra Colony; Near Patliputra Golambar  ","8406003104"
"278","Jeevan Rekha Blood Bank","0","0","(A unit of Sanjiwini Medicare Charitable Trust); Getwel Hospital; Rajabazar; Bailey Road","09334123578, 09334978582, 09334123518"
"279","Indian Red Cross Society (IRCS) Blood Bank","25.785486","87.488251","Red Cross Blood Bank; Purnea; Red Cross Bhawan Line Bazar ","09431025636, 09430970469, 09431268348, 09934559934"
"280","Sadar Hospital Purnia  Blood Bank ","25.778234","87.472456","Sudin Chowk Road; Rajnikant Colony; Line Bazar; Purnea;"," 09939213483, 09431268348, 09334510634, 0943127662"
"281","Bose Clinic Blood Bank","0","0","Dehral on Sone; Canal Road; Rohtas ","9470007662"
"282","Sadar Hospital Sasaram Blood Bank","24.952782","84.013897","Rauza Road; Laxkariganj; Near Head Post Office; Sasaram ",""
"283","Narayana Medical College and Hospital Blood Bank","0","0","Jamuhar Sasaram; Rohtas ","08405003052, 09431422803"
"284","Micro Blood Bank Sasaram","0","0","Micro Blood Bank Raj Colony; Sasaram; Rohtas  ","9771022515"
"285","Sadar Hospital Saharsa Blood Bank ","25.88715","86.590953","Zila School Road; Police Line; Saharsa","9934712522"
"286","Indian Red Cross Society (IRCS) Samastipur Blood Bank ","0","0","Sadar Hospital Samastipur Campus; Opposite Circuit House ","09934296282, "
"287","Sadar Hospital Samastipur Blood Bank ","25.857206","85.778507","14; State Highway 50; Azad Nagar; Samastipur; ","09661958888, 08051788761"
"288","Sadar Hospital Chhapra Blood Bank ","25.781723","84.73066","Daroga Rai Chowk; Sadhapur; Chhapra;","078709 44325"
"289","Sadar Hospital Sheikhpura Blood Bank","25.133195","85.841424","Near Dallu Chowk; Sheikhpura;","9631805193"
"290","Sadar Hospital Sitamarhi Blood Bank","26.596243","85.494747","NH 104; KVJ Nagar; Sitamarhi; ","9473264433"
"291"," Sadar Hospital Siwan Blood Bank","26.226162","84.361845","SH 45; Babhnauli; Siwan","082940 84226, 09431284168"
"292","P.N.H Mahatma Budh Educational and Research Centre Blood Bank ","0","0","Mahatma Budh Educational and Research Centre; situated at Popular Nursing Home; East of Gandhi Maidan","09852032870, 09430523283"
"293","Sadar Hospital Hajipur Blood Bank ","25.690268","85.208265","hospital road; hajipur; Near Civil Court ","09473191934, 09279220893"
"294","Maharani Janki Kunwar (MJK) Hospital Blood Bank","26.796929","84.500903","Bettiah; West Champaran",""
"295","Department of  Transfusion Medicine, PGIMER Blood Bank","30.765913","76.775488","Blood Bank; Department of Transfusion Medicine; Nehru Hospital; PGIMER; Sec-12; Chandigarh. ","7087009481"
"296","Rotary and Blood Bank Society Resource Centre","30.74211","76.755138","Plot No:4; Dakshin Marg; Sector 37A; Chandigarh","9878707711"
"297","Government Medical College and Hospital Blood Bank ","30.709289","76.780536","Department of Transfusion Medicine ;Government Medical College and Hospital; Sector-32; Chandigarh","9646121669"
"298","Government Multispeciality Hospital Blood Bank","30.751021","76.780967","Blood Bank; Government Multispeciality Hospital; Room No. 164 Sector 16 Chandigarh.","7837318512"
"299","District Hospital Blood Bank Baloda Bazar","0","0","Baloda",""
"300","Maharani Hospital Blood Bank ","19.085071","82.023963","Lt. brkm .govtmedical college jagdalpur chandni chouk jagdalpur","N/A"
"301","District Hospital Blood Bank Bemetara","0","0","Bemetara",""
"302","District Hospital Blood Bank Bijapur","0","0","Bijapur",""
"303","Chhattisgarh Insititute of Medical Sciences (CIMS) Blood Bank ","22.087621","82.152265","Gond Para; Gole Bazar","9977833811"
"304","Bilaspur District Hospital Blood Bank ","22.074225","82.158399","Sardar Vallabhbhai Patel District Govt Hospital; old bus stand road Opposite to Rajeev plaza","N/A"
"305","Meghani Blood Bank Bilaspur","0","0","Main Road; Bilaspur","N/A"
"306","Apollo Hospital Blood Bank ","22.087007","82.177637","Village - Lingyadih; Seepat Road","9755597380"
"307","Shri Rawatpura Sarkar Lok Kalyan Trust, Bilasa Blood Bank ","22.086695","82.152539","2nd Floor; Bhawe Razab Ali Chamber;  Opposite to CIMS Hospital; Sadar Bazaar; Bilaspur","9425211913"
"308","Ekta Blood Bank","22.078658","82.145069","C/O Thalassemia Society;Near Abhiyanta Bhawan;Magarpara","9644108882"
"309","NMDC Apollo Hospital Blood Bank","18.703695","81.248612","Bailadila Iron Ore Mines; Bacheli; Dantewada","N/A"
"310","District Hospital Blood Bank Dantewada","18.89362167","81.3504983","Civil Surgeon; District Hospital; Dantewada","09425517375, 09964858473"
"311","NMDC Project Hospital Blood Bank","18.634249","81.252895","Bailadila Iron Ore Mine; Kirandul Complex","N/A"
"312","Dhamtari District Hospital Blood Bank ","20.707653","81.53949","Civil Surgeon; District Hospital; Dhamtari","9406015822"
"313","Dhamtari Christian Hospital","20.718748","81.55154","Industrial Area; Raipur Road; Dhamtari","7697512234"
"314","B.S.R. Cancer Hospital","21.216312","81.322622","B.S.R. Cancer Hospital (P.A.) Limited; Junwani Road; Smriti Nagar; Bhilai; Near T.I. Mall","9755098682"
"315","Chandulal Chandraker Memorial (C.C.M.) Medical College Blood Bank","21.251525","81.337451","Kachandur; Kurud-Road","9993095032"
"316","M/s Shri Shankaracharya Blood Bank","0","0","Shankaracharya Institute of Medical Sciences; Junwani","9893787838"
"317","Durg District Hospital  Blood Bank","21.187096","81.279227","Civil Surgeon; District Hospital; Durg","8103071304"
"318","J.L.N Hospital & Research Center  Blood Bank","21.189732","81.316117","Sector-9 Bhilai","9407983537"
"319","Chandulal Chandrakar Memorial Hopsital Blood Bank","21.200246","81.322665","Chandulal Chandraker Memorial Hospital; GE Road; Bhilai; Durg.","9993095031"
"320","Gayatri Blood Bank, Durg","0","0","OM Parisar; Dhamdha Road","9425556825"
"321","Janjgir District Hospital Blood Bank ","0","0","Distrcit hospital premises;Janjgir","9926728493"
"322","Jashpur District Hospital Blood Bank ","0","0","Distrcit hospital premises","9406450174"
"323","Kawardha District Hospital Blood Bank  ","22.036","81.221","Civil Surgeon; District Hospital; Kawardha","9827495629"
"324","Kanker District Hospital Blood Bank  ","20.264724","81.495155","Civil Surgeon; District Hospital; Kanker","9424274432"
"325","Indira Gandhi District Hospital Blood bank, Kobra","22.364","82.744","Rajgamar Road; Kosabadi Korba ","09589028750, 09406008183"
"326","Nehru Centenary Hospital Blood Bank","0","0","SECl Gevra Area; Gevra Project","9425534022"
"327","Bilash Blood Bank,KORBA","22.358763","82.7203479","HIG-21; Ext. M. P. Nagar; Ghantaghar Chowk","9907744410"
"328","Lions Blood Bank","0","0","Lahu ram Colony; Adarsh Nagar",""
"329","Distrcit Hospital Baikunthpur Blood bank, Korea","23.26","82.562","Jampara; Baikunthpur","9425256793"
"330","Christian Hospital Blood Bank","22.070986","81.687633","Tilak Ward Lormi Road;  Mungeli","9425225208"
"331","Ramakrishna Mission Ashram Blood Bank","19.716626","81.229284","Ramakrishna Mission Ashram; Narayanpur","N/A"
"332","District Hospital Blood Bank Mahasamund","21.1193227","82.0743057","Mahasamund Raipur Road; Kharora Village","9926190979"
"333","District Hospital Blood Bank Raigarh ","0","0","Civil Surgeon; District Hospital; Raigarh","9425572467"
"334","O.P. Jindal Hospital & Research Centre Blood Bank ","21.927279","83.359147","Jindal Education and Welfare Society; INN Plaza; Kharsia Road; Patrapali","8827478256"
"335","Sewa Blood Bank","21.890931","83.3966244","Opposite to Kirodimal district hospital; Gopi Talkies Road",""
"336","Dr B R Ambedkar Memorial Hospital, Model Blood Bank","21.25076","81.639","Room No:120; 1st Floor; Attached with PT.J.N.M Medical College; Jail Road ","9826148884"
"337","Indian Red Cross Society Blood Bank","21.15","81.38","Pt. J. N. M. Medical College premises; Jail Road; Raipur","9755549529"
